"population_id","year","abundance","Trend","geometry"
122180,2010,"0","Fluctuating",c(153.2594, -29.24589)
122180,2011,"0","Fluctuating",c(153.2594, -29.24589)
122180,2012,"0","Fluctuating",c(153.2594, -29.24589)
122180,2013,"0","Fluctuating",c(153.2594, -29.24589)
122180,2014,"0","Fluctuating",c(153.2594, -29.24589)
122180,2015,"0","Fluctuating",c(153.2594, -29.24589)
122180,2016,"0","Fluctuating",c(153.2594, -29.24589)
122180,2017,"0","Fluctuating",c(153.2594, -29.24589)
122180,2018,"0","Fluctuating",c(153.2594, -29.24589)
122180,2019,"0","Fluctuating",c(153.2594, -29.24589)
122180,2020,"0","Fluctuating",c(153.2594, -29.24589)
122182,2006,"4","Decreasing",c(153.2593919, -29.24588835)
122182,2007,"0","Decreasing",c(153.2593919, -29.24588835)
122182,2008,"1","Decreasing",c(153.2593919, -29.24588835)
122182,2009,"0","Decreasing",c(153.2593919, -29.24588835)
122182,2010,"3","Decreasing",c(153.2593919, -29.24588835)
122182,2011,"4","Decreasing",c(153.2593919, -29.24588835)
122182,2012,"2","Decreasing",c(153.2593919, -29.24588835)
122182,2013,"3","Decreasing",c(153.2593919, -29.24588835)
122182,2014,"8","Decreasing",c(153.2593919, -29.24588835)
122182,2015,"8","Decreasing",c(153.2593919, -29.24588835)
122182,2016,"0","Decreasing",c(153.2593919, -29.24588835)
122182,2017,"0","Decreasing",c(153.2593919, -29.24588835)
122182,2018,"0","Decreasing",c(153.2593919, -29.24588835)
122182,2019,"0","Decreasing",c(153.2593919, -29.24588835)
122182,2020,"0","Decreasing",c(153.2593919, -29.24588835)
122361,1993,"1","Decreasing",c(147.7519754, -42.65599782)
122361,1994,"0","Decreasing",c(147.7519754, -42.65599782)
122361,1995,"8","Decreasing",c(147.7519754, -42.65599782)
122361,1996,"8","Decreasing",c(147.7519754, -42.65599782)
122361,1997,"7","Decreasing",c(147.7519754, -42.65599782)
122361,1998,"6","Decreasing",c(147.7519754, -42.65599782)
122361,1999,"3","Decreasing",c(147.7519754, -42.65599782)
122361,2000,"1","Decreasing",c(147.7519754, -42.65599782)
122361,2001,"0","Decreasing",c(147.7519754, -42.65599782)
122361,2002,"5","Decreasing",c(147.7519754, -42.65599782)
122361,2003,"3","Decreasing",c(147.7519754, -42.65599782)
122361,2004,"5","Decreasing",c(147.7519754, -42.65599782)
122361,2005,"2","Decreasing",c(147.7519754, -42.65599782)
122361,2006,"3","Decreasing",c(147.7519754, -42.65599782)
122361,2007,"1","Decreasing",c(147.7519754, -42.65599782)
122361,2008,"0","Decreasing",c(147.7519754, -42.65599782)
122361,2009,"0","Decreasing",c(147.7519754, -42.65599782)
122361,2010,"0","Decreasing",c(147.7519754, -42.65599782)
122361,2011,"0","Decreasing",c(147.7519754, -42.65599782)
122497,2005,"25","Decreasing",c(146.2603928, -38.38643205)
122497,2006,"90","Decreasing",c(146.2603928, -38.38643205)
122497,2007,"40","Decreasing",c(146.2603928, -38.38643205)
122497,2008,"80","Decreasing",c(146.2603928, -38.38643205)
122497,2009,"40","Decreasing",c(146.2603928, -38.38643205)
122497,2010,"135","Decreasing",c(146.2603928, -38.38643205)
122497,2011,"10","Decreasing",c(146.2603928, -38.38643205)
122497,2012,"88","Decreasing",c(146.2603928, -38.38643205)
122497,2013,"55","Decreasing",c(146.2603928, -38.38643205)
122497,2014,"44","Decreasing",c(146.2603928, -38.38643205)
122497,2015,"13","Decreasing",c(146.2603928, -38.38643205)
122497,2016,"94","Decreasing",c(146.2603928, -38.38643205)
122497,2017,"9","Decreasing",c(146.2603928, -38.38643205)
122497,2018,"56","Decreasing",c(146.2603928, -38.38643205)
122497,2019,"72","Decreasing",c(146.2603928, -38.38643205)
122497,2020,"0","Decreasing",c(146.2603928, -38.38643205)
122593,1997,"0","Increasing",c(147.752, -42.656)
122593,1998,"0","Increasing",c(147.752, -42.656)
122593,1999,"0","Increasing",c(147.752, -42.656)
122593,2000,"0","Increasing",c(147.752, -42.656)
122593,2001,"0","Increasing",c(147.752, -42.656)
122593,2002,"0","Increasing",c(147.752, -42.656)
122593,2003,"0","Increasing",c(147.752, -42.656)
122593,2004,"0","Increasing",c(147.752, -42.656)
122593,2005,"0","Increasing",c(147.752, -42.656)
122593,2006,"0","Increasing",c(147.752, -42.656)
122593,2007,"35","Increasing",c(147.752, -42.656)
122593,2008,"0","Increasing",c(147.752, -42.656)
122593,2009,"0","Increasing",c(147.752, -42.656)
122665,2000,"0","Fluctuating",c(146.2603928, -38.38643205)
122665,2001,"0","Fluctuating",c(146.2603928, -38.38643205)
122665,2002,"0","Fluctuating",c(146.2603928, -38.38643205)
122665,2003,"0","Fluctuating",c(146.2603928, -38.38643205)
122665,2004,"3","Fluctuating",c(146.2603928, -38.38643205)
122665,2005,"0","Fluctuating",c(146.2603928, -38.38643205)
122665,2006,"0","Fluctuating",c(146.2603928, -38.38643205)
122665,2007,"0","Fluctuating",c(146.2603928, -38.38643205)
122665,2008,"0","Fluctuating",c(146.2603928, -38.38643205)
122665,2009,"0","Fluctuating",c(146.2603928, -38.38643205)
122665,2010,"0","Fluctuating",c(146.2603928, -38.38643205)
122665,2011,"0","Fluctuating",c(146.2603928, -38.38643205)
122677,2010,"8","Decreasing",c(153.2593919, -29.24588835)
122677,2011,"2","Decreasing",c(153.2593919, -29.24588835)
122677,2012,"1","Decreasing",c(153.2593919, -29.24588835)
122677,2013,"6","Decreasing",c(153.2593919, -29.24588835)
122677,2014,"0","Decreasing",c(153.2593919, -29.24588835)
122677,2015,"4","Decreasing",c(153.2593919, -29.24588835)
122677,2016,"0","Decreasing",c(153.2593919, -29.24588835)
122677,2017,"1","Decreasing",c(153.2593919, -29.24588835)
122677,2018,"0","Decreasing",c(153.2593919, -29.24588835)
122677,2019,"0","Decreasing",c(153.2593919, -29.24588835)
122677,2020,"0","Decreasing",c(153.2593919, -29.24588835)
122697,1984,"0","Decreasing",c(146.2604, -38.38643)
122697,1985,"100","Decreasing",c(146.2604, -38.38643)
122697,1986,"250","Decreasing",c(146.2604, -38.38643)
122697,1987,"1000","Decreasing",c(146.2604, -38.38643)
122697,1988,"220","Decreasing",c(146.2604, -38.38643)
122697,1989,"500","Decreasing",c(146.2604, -38.38643)
122697,1990,"150","Decreasing",c(146.2604, -38.38643)
122697,1991,"0","Decreasing",c(146.2604, -38.38643)
122697,1992,"34","Decreasing",c(146.2604, -38.38643)
122697,1993,"0","Decreasing",c(146.2604, -38.38643)
122697,1994,"0","Decreasing",c(146.2604, -38.38643)
122697,1995,"100","Decreasing",c(146.2604, -38.38643)
122697,1996,"100","Decreasing",c(146.2604, -38.38643)
122697,1997,"2","Decreasing",c(146.2604, -38.38643)
122697,1998,"0","Decreasing",c(146.2604, -38.38643)
122697,1999,"65","Decreasing",c(146.2604, -38.38643)
122697,2000,"250","Decreasing",c(146.2604, -38.38643)
122710,2000,"0","Fluctuating",c(150.6600222, -35.26523623)
122710,2001,"0","Fluctuating",c(150.6600222, -35.26523623)
122710,2002,"0","Fluctuating",c(150.6600222, -35.26523623)
122710,2003,"0","Fluctuating",c(150.6600222, -35.26523623)
122710,2004,"0","Fluctuating",c(150.6600222, -35.26523623)
122710,2005,"0","Fluctuating",c(150.6600222, -35.26523623)
122710,2006,"0","Fluctuating",c(150.6600222, -35.26523623)
122710,2007,"0","Fluctuating",c(150.6600222, -35.26523623)
122710,2008,"0","Fluctuating",c(150.6600222, -35.26523623)
122710,2009,"0","Fluctuating",c(150.6600222, -35.26523623)
122710,2010,"0","Fluctuating",c(150.6600222, -35.26523623)
122729,1990,"0","Fluctuating",c(147.7519754, -42.65599782)
122729,1991,"0","Fluctuating",c(147.7519754, -42.65599782)
122729,1992,"0","Fluctuating",c(147.7519754, -42.65599782)
122729,1993,"0","Fluctuating",c(147.7519754, -42.65599782)
122729,1994,"0","Fluctuating",c(147.7519754, -42.65599782)
122729,1995,"0","Fluctuating",c(147.7519754, -42.65599782)
122729,1996,"0","Fluctuating",c(147.7519754, -42.65599782)
122729,1997,"0","Fluctuating",c(147.7519754, -42.65599782)
122729,1998,"0","Fluctuating",c(147.7519754, -42.65599782)
122729,1999,"0","Fluctuating",c(147.7519754, -42.65599782)
122729,2000,"0","Fluctuating",c(147.7519754, -42.65599782)
122729,2001,"0","Fluctuating",c(147.7519754, -42.65599782)
122729,2002,"0","Fluctuating",c(147.7519754, -42.65599782)
122729,2003,"0","Fluctuating",c(147.7519754, -42.65599782)
122729,2004,"0","Fluctuating",c(147.7519754, -42.65599782)
122729,2005,"0","Fluctuating",c(147.7519754, -42.65599782)
122729,2006,"0","Fluctuating",c(147.7519754, -42.65599782)
122729,2007,"1","Fluctuating",c(147.7519754, -42.65599782)
122729,2008,"0","Fluctuating",c(147.7519754, -42.65599782)
122729,2009,"0","Fluctuating",c(147.7519754, -42.65599782)
122729,2010,"0","Fluctuating",c(147.7519754, -42.65599782)
122729,2011,"0","Fluctuating",c(147.7519754, -42.65599782)
122801,1993,"0","Decreasing",c(146.2603928, -38.38643205)
122801,1994,"60","Decreasing",c(146.2603928, -38.38643205)
122801,1995,"700","Decreasing",c(146.2603928, -38.38643205)
122801,1996,"0","Decreasing",c(146.2603928, -38.38643205)
122801,1997,"105","Decreasing",c(146.2603928, -38.38643205)
122801,1998,"1100","Decreasing",c(146.2603928, -38.38643205)
122801,1999,"259","Decreasing",c(146.2603928, -38.38643205)
122801,2000,"153","Decreasing",c(146.2603928, -38.38643205)
122801,2001,"338","Decreasing",c(146.2603928, -38.38643205)
122801,2002,"200","Decreasing",c(146.2603928, -38.38643205)
122801,2003,"250","Decreasing",c(146.2603928, -38.38643205)
122801,2004,"139","Decreasing",c(146.2603928, -38.38643205)
122801,2005,"100","Decreasing",c(146.2603928, -38.38643205)
122801,2006,"68","Decreasing",c(146.2603928, -38.38643205)
122801,2007,"68","Decreasing",c(146.2603928, -38.38643205)
122801,2008,"160","Decreasing",c(146.2603928, -38.38643205)
122801,2009,"105","Decreasing",c(146.2603928, -38.38643205)
122801,2010,"75","Decreasing",c(146.2603928, -38.38643205)
122801,2011,"70","Decreasing",c(146.2603928, -38.38643205)
122801,2012,"50","Decreasing",c(146.2603928, -38.38643205)
122801,2013,"100","Decreasing",c(146.2603928, -38.38643205)
122801,2014,"98","Decreasing",c(146.2603928, -38.38643205)
122801,2015,"88","Decreasing",c(146.2603928, -38.38643205)
122801,2016,"58","Decreasing",c(146.2603928, -38.38643205)
122801,2017,"100","Decreasing",c(146.2603928, -38.38643205)
122801,2018,"193","Decreasing",c(146.2603928, -38.38643205)
122801,2019,"90","Decreasing",c(146.2603928, -38.38643205)
122801,2020,"35","Decreasing",c(146.2603928, -38.38643205)
122802,1991,"0","Decreasing",c(146.2604, -38.38643)
122802,1992,"1000","Decreasing",c(146.2604, -38.38643)
122802,1993,"0","Decreasing",c(146.2604, -38.38643)
122802,1994,"0","Decreasing",c(146.2604, -38.38643)
122802,1995,"0","Decreasing",c(146.2604, -38.38643)
122802,1996,"880","Decreasing",c(146.2604, -38.38643)
122802,1997,"1000","Decreasing",c(146.2604, -38.38643)
122802,1998,"2400","Decreasing",c(146.2604, -38.38643)
122802,1999,"3","Decreasing",c(146.2604, -38.38643)
122802,2000,"105","Decreasing",c(146.2604, -38.38643)
122802,2001,"170","Decreasing",c(146.2604, -38.38643)
122802,2002,"30","Decreasing",c(146.2604, -38.38643)
122802,2003,"375","Decreasing",c(146.2604, -38.38643)
122802,2004,"400","Decreasing",c(146.2604, -38.38643)
122802,2005,"500","Decreasing",c(146.2604, -38.38643)
122802,2006,"180","Decreasing",c(146.2604, -38.38643)
122802,2007,"80","Decreasing",c(146.2604, -38.38643)
122802,2008,"2","Decreasing",c(146.2604, -38.38643)
122802,2009,"500","Decreasing",c(146.2604, -38.38643)
122802,2010,"500","Decreasing",c(146.2604, -38.38643)
122802,2011,"8","Decreasing",c(146.2604, -38.38643)
122802,2012,"150","Decreasing",c(146.2604, -38.38643)
122802,2013,"125","Decreasing",c(146.2604, -38.38643)
122802,2014,"7","Decreasing",c(146.2604, -38.38643)
122802,2015,"1000","Decreasing",c(146.2604, -38.38643)
122802,2016,"25","Decreasing",c(146.2604, -38.38643)
122802,2017,"20","Decreasing",c(146.2604, -38.38643)
122802,2018,"0","Decreasing",c(146.2604, -38.38643)
122802,2019,"100","Decreasing",c(146.2604, -38.38643)
122802,2020,"100","Decreasing",c(146.2604, -38.38643)
123038,1981,"1450","Decreasing",c(144.2402, -38.32101)
123038,1982,"1850","Decreasing",c(144.2402, -38.32101)
123038,1983,"2600","Decreasing",c(144.2402, -38.32101)
123038,1984,"2400","Decreasing",c(144.2402, -38.32101)
123038,1985,"3220","Decreasing",c(144.2402, -38.32101)
123038,1986,"3300","Decreasing",c(144.2402, -38.32101)
123038,1987,"830","Decreasing",c(144.2402, -38.32101)
123038,1988,"3258","Decreasing",c(144.2402, -38.32101)
123038,1989,"112","Decreasing",c(144.2402, -38.32101)
123038,1990,"82","Decreasing",c(144.2402, -38.32101)
123038,1991,"78","Decreasing",c(144.2402, -38.32101)
123038,1992,"643","Decreasing",c(144.2402, -38.32101)
123038,1993,"0","Decreasing",c(144.2402, -38.32101)
123038,1994,"457","Decreasing",c(144.2402, -38.32101)
123038,1995,"1016","Decreasing",c(144.2402, -38.32101)
123038,1996,"360","Decreasing",c(144.2402, -38.32101)
123038,1997,"1225","Decreasing",c(144.2402, -38.32101)
123038,1998,"240","Decreasing",c(144.2402, -38.32101)
123038,1999,"3000","Decreasing",c(144.2402, -38.32101)
123038,2000,"450","Decreasing",c(144.2402, -38.32101)
123038,2001,"1700","Decreasing",c(144.2402, -38.32101)
123038,2002,"290","Decreasing",c(144.2402, -38.32101)
123038,2003,"51","Decreasing",c(144.2402, -38.32101)
123038,2004,"300","Decreasing",c(144.2402, -38.32101)
123038,2005,"611","Decreasing",c(144.2402, -38.32101)
123038,2006,"60","Decreasing",c(144.2402, -38.32101)
123038,2007,"361","Decreasing",c(144.2402, -38.32101)
123038,2008,"10","Decreasing",c(144.2402, -38.32101)
123038,2009,"226","Decreasing",c(144.2402, -38.32101)
123038,2010,"33","Decreasing",c(144.2402, -38.32101)
123038,2011,"35","Decreasing",c(144.2402, -38.32101)
123038,2012,"80","Decreasing",c(144.2402, -38.32101)
123038,2013,"20","Decreasing",c(144.2402, -38.32101)
123038,2014,"130","Decreasing",c(144.2402, -38.32101)
123038,2015,"67","Decreasing",c(144.2402, -38.32101)
123038,2016,"51","Decreasing",c(144.2402, -38.32101)
123038,2017,"263","Decreasing",c(144.2402, -38.32101)
123038,2018,"92","Decreasing",c(144.2402, -38.32101)
123038,2019,"450","Decreasing",c(144.2402, -38.32101)
123038,2020,"280","Decreasing",c(144.2402, -38.32101)
123178,2008,"0","Decreasing",c(153.2594, -29.24589)
123178,2009,"2","Decreasing",c(153.2594, -29.24589)
123178,2010,"0","Decreasing",c(153.2594, -29.24589)
123178,2011,"1","Decreasing",c(153.2594, -29.24589)
123178,2012,"0","Decreasing",c(153.2594, -29.24589)
123178,2013,"1","Decreasing",c(153.2594, -29.24589)
123178,2014,"0","Decreasing",c(153.2594, -29.24589)
123178,2015,"0","Decreasing",c(153.2594, -29.24589)
123178,2016,"0","Decreasing",c(153.2594, -29.24589)
123178,2017,"0","Decreasing",c(153.2594, -29.24589)
123178,2018,"1","Decreasing",c(153.2594, -29.24589)
123178,2019,"0","Decreasing",c(153.2594, -29.24589)
123178,2020,"0","Decreasing",c(153.2594, -29.24589)
123180,2008,"0","Fluctuating",c(153.2593919, -29.24588835)
123180,2009,"5","Fluctuating",c(153.2593919, -29.24588835)
123180,2010,"3","Fluctuating",c(153.2593919, -29.24588835)
123180,2011,"0","Fluctuating",c(153.2593919, -29.24588835)
123180,2012,"2","Fluctuating",c(153.2593919, -29.24588835)
123180,2013,"2","Fluctuating",c(153.2593919, -29.24588835)
123180,2014,"9","Fluctuating",c(153.2593919, -29.24588835)
123180,2015,"8","Fluctuating",c(153.2593919, -29.24588835)
123180,2016,"1","Fluctuating",c(153.2593919, -29.24588835)
123180,2017,"0","Fluctuating",c(153.2593919, -29.24588835)
123180,2018,"4","Fluctuating",c(153.2593919, -29.24588835)
123180,2019,"1","Fluctuating",c(153.2593919, -29.24588835)
123180,2020,"4","Fluctuating",c(153.2593919, -29.24588835)
123241,1981,"16","Increasing",c(143.2518, -37.84705)
123241,1982,"256","Increasing",c(143.2518, -37.84705)
123241,1983,"286","Increasing",c(143.2518, -37.84705)
123241,1984,"390","Increasing",c(143.2518, -37.84705)
123241,1985,"500","Increasing",c(143.2518, -37.84705)
123241,1986,"255","Increasing",c(143.2518, -37.84705)
123241,1987,"1000","Increasing",c(143.2518, -37.84705)
123241,1988,"171","Increasing",c(143.2518, -37.84705)
123241,1989,"680","Increasing",c(143.2518, -37.84705)
123241,1990,"100","Increasing",c(143.2518, -37.84705)
123241,1991,"0","Increasing",c(143.2518, -37.84705)
123241,1992,"2006","Increasing",c(143.2518, -37.84705)
123241,1993,"18","Increasing",c(143.2518, -37.84705)
123241,1994,"2","Increasing",c(143.2518, -37.84705)
123241,1995,"198","Increasing",c(143.2518, -37.84705)
123241,1996,"154","Increasing",c(143.2518, -37.84705)
123241,1997,"1550","Increasing",c(143.2518, -37.84705)
123241,1998,"2249","Increasing",c(143.2518, -37.84705)
123241,1999,"3031","Increasing",c(143.2518, -37.84705)
123241,2000,"4345","Increasing",c(143.2518, -37.84705)
123241,2001,"692","Increasing",c(143.2518, -37.84705)
123241,2002,"1161","Increasing",c(143.2518, -37.84705)
123241,2003,"915","Increasing",c(143.2518, -37.84705)
123241,2004,"2024","Increasing",c(143.2518, -37.84705)
123243,1981,"0","Fluctuating",c(144.2402249, -38.32100885)
123243,1982,"0","Fluctuating",c(144.2402249, -38.32100885)
123243,1983,"1","Fluctuating",c(144.2402249, -38.32100885)
123243,1984,"0","Fluctuating",c(144.2402249, -38.32100885)
123243,1985,"1","Fluctuating",c(144.2402249, -38.32100885)
123243,1986,"0","Fluctuating",c(144.2402249, -38.32100885)
123243,1987,"4","Fluctuating",c(144.2402249, -38.32100885)
123243,1988,"0","Fluctuating",c(144.2402249, -38.32100885)
123243,1989,"0","Fluctuating",c(144.2402249, -38.32100885)
123243,1990,"3","Fluctuating",c(144.2402249, -38.32100885)
123243,1991,"0","Fluctuating",c(144.2402249, -38.32100885)
123243,1992,"0","Fluctuating",c(144.2402249, -38.32100885)
123243,1993,"0","Fluctuating",c(144.2402249, -38.32100885)
123243,1994,"1","Fluctuating",c(144.2402249, -38.32100885)
123243,1995,"0","Fluctuating",c(144.2402249, -38.32100885)
123243,1996,"0","Fluctuating",c(144.2402249, -38.32100885)
123243,1997,"0","Fluctuating",c(144.2402249, -38.32100885)
123243,1998,"0","Fluctuating",c(144.2402249, -38.32100885)
123243,1999,"0","Fluctuating",c(144.2402249, -38.32100885)
123243,2000,"0","Fluctuating",c(144.2402249, -38.32100885)
123243,2001,"0","Fluctuating",c(144.2402249, -38.32100885)
123243,2002,"0","Fluctuating",c(144.2402249, -38.32100885)
123243,2003,"0","Fluctuating",c(144.2402249, -38.32100885)
123243,2004,"0","Fluctuating",c(144.2402249, -38.32100885)
123353,2011,"10","Increasing",c(137.9382, -33.91392)
123353,2012,"0","Increasing",c(137.9382, -33.91392)
123353,2013,"12","Increasing",c(137.9382, -33.91392)
123353,2014,"38","Increasing",c(137.9382, -33.91392)
123353,2015,"1","Increasing",c(137.9382, -33.91392)
123353,2016,"10","Increasing",c(137.9382, -33.91392)
123353,2017,"17","Increasing",c(137.9382, -33.91392)
123353,2018,"0","Increasing",c(137.9382, -33.91392)
123353,2019,"20","Increasing",c(137.9382, -33.91392)
123353,2020,"18","Increasing",c(137.9382, -33.91392)
123582,2005,"850","Decreasing",c(146.2604, -38.38643)
123582,2006,"850","Decreasing",c(146.2604, -38.38643)
123582,2007,"338","Decreasing",c(146.2604, -38.38643)
123582,2008,"595","Decreasing",c(146.2604, -38.38643)
123582,2009,"528","Decreasing",c(146.2604, -38.38643)
123582,2010,"120","Decreasing",c(146.2604, -38.38643)
123582,2011,"300","Decreasing",c(146.2604, -38.38643)
123582,2012,"12","Decreasing",c(146.2604, -38.38643)
123582,2013,"326","Decreasing",c(146.2604, -38.38643)
123582,2014,"2520","Decreasing",c(146.2604, -38.38643)
123582,2015,"134","Decreasing",c(146.2604, -38.38643)
123582,2016,"536","Decreasing",c(146.2604, -38.38643)
123582,2017,"525","Decreasing",c(146.2604, -38.38643)
123582,2018,"138","Decreasing",c(146.2604, -38.38643)
123582,2019,"320","Decreasing",c(146.2604, -38.38643)
123582,2020,"500","Decreasing",c(146.2604, -38.38643)
123595,1996,"30","Increasing",c(137.2438, -35.92921)
123595,1997,"39","Increasing",c(137.2438, -35.92921)
123595,1998,"38","Increasing",c(137.2438, -35.92921)
123595,1999,"39","Increasing",c(137.2438, -35.92921)
123595,2000,"25","Increasing",c(137.2438, -35.92921)
123595,2001,"42","Increasing",c(137.2438, -35.92921)
123595,2002,"42","Increasing",c(137.2438, -35.92921)
123595,2003,"52","Increasing",c(137.2438, -35.92921)
123595,2004,"53","Increasing",c(137.2438, -35.92921)
123595,2005,"51","Increasing",c(137.2438, -35.92921)
123595,2006,"53","Increasing",c(137.2438, -35.92921)
123595,2007,"75","Increasing",c(137.2438, -35.92921)
123595,2008,"80","Increasing",c(137.2438, -35.92921)
123802,2001,"8","Decreasing",c(146.4117, -37.67163)
123802,2002,"6","Decreasing",c(146.4117, -37.67163)
123802,2003,"11","Decreasing",c(146.4117, -37.67163)
123802,2004,"15","Decreasing",c(146.4117, -37.67163)
123802,2005,"15","Decreasing",c(146.4117, -37.67163)
123802,2006,"24","Decreasing",c(146.4117, -37.67163)
123802,2007,"34","Decreasing",c(146.4117, -37.67163)
123802,2008,"33","Decreasing",c(146.4117, -37.67163)
123802,2009,"50","Decreasing",c(146.4117, -37.67163)
123802,2010,"51","Decreasing",c(146.4117, -37.67163)
123802,2011,"25","Decreasing",c(146.4117, -37.67163)
123802,2012,"34","Decreasing",c(146.4117, -37.67163)
123802,2013,"4","Decreasing",c(146.4117, -37.67163)
123802,2014,"3","Decreasing",c(146.4117, -37.67163)
123802,2015,"2","Decreasing",c(146.4117, -37.67163)
123802,2016,"3","Decreasing",c(146.4117, -37.67163)
123802,2017,"1","Decreasing",c(146.4117, -37.67163)
123802,2018,"0","Decreasing",c(146.4117, -37.67163)
123802,2019,"0","Decreasing",c(146.4117, -37.67163)
123802,2020,"0","Decreasing",c(146.4117, -37.67163)
123870,1993,"0","Fluctuating",c(153.3375, -27.20517)
123870,1994,"0","Fluctuating",c(153.3375, -27.20517)
123870,1995,"0","Fluctuating",c(153.3375, -27.20517)
123870,1996,"0","Fluctuating",c(153.3375, -27.20517)
123870,1997,"0","Fluctuating",c(153.3375, -27.20517)
123870,1998,"0","Fluctuating",c(153.3375, -27.20517)
123870,1999,"0","Fluctuating",c(153.3375, -27.20517)
123870,2000,"0","Fluctuating",c(153.3375, -27.20517)
123870,2001,"0","Fluctuating",c(153.3375, -27.20517)
123870,2002,"0","Fluctuating",c(153.3375, -27.20517)
123870,2003,"0","Fluctuating",c(153.3375, -27.20517)
123870,2004,"0","Fluctuating",c(153.3375, -27.20517)
123870,2005,"0","Fluctuating",c(153.3375, -27.20517)
123870,2006,"0","Fluctuating",c(153.3375, -27.20517)
123870,2007,"0","Fluctuating",c(153.3375, -27.20517)
123870,2008,"0","Fluctuating",c(153.3375, -27.20517)
123870,2009,"0","Fluctuating",c(153.3375, -27.20517)
123870,2010,"0","Fluctuating",c(153.3375, -27.20517)
123870,2011,"0","Fluctuating",c(153.3375, -27.20517)
123870,2012,"0","Fluctuating",c(153.3375, -27.20517)
123870,2013,"0","Fluctuating",c(153.3375, -27.20517)
123870,2014,"0","Fluctuating",c(153.3375, -27.20517)
123870,2015,"0","Fluctuating",c(153.3375, -27.20517)
123870,2016,"2","Fluctuating",c(153.3375, -27.20517)
123870,2017,"0","Fluctuating",c(153.3375, -27.20517)
123870,2018,"0","Fluctuating",c(153.3375, -27.20517)
123870,2019,"0","Fluctuating",c(153.3375, -27.20517)
123870,2020,"0","Fluctuating",c(153.3375, -27.20517)
123893,2002,"40","Decreasing",c(149.3839, -21.09203)
123893,2003,"12","Decreasing",c(149.3839, -21.09203)
123893,2004,"8","Decreasing",c(149.3839, -21.09203)
123893,2005,"10","Decreasing",c(149.3839, -21.09203)
123893,2006,"12","Decreasing",c(149.3839, -21.09203)
123893,2007,"0","Decreasing",c(149.3839, -21.09203)
123893,2008,"7","Decreasing",c(149.3839, -21.09203)
123893,2009,"20","Decreasing",c(149.3839, -21.09203)
123893,2010,"8","Decreasing",c(149.3839, -21.09203)
123893,2011,"18","Decreasing",c(149.3839, -21.09203)
123893,2012,"6","Decreasing",c(149.3839, -21.09203)
123893,2013,"10","Decreasing",c(149.3839, -21.09203)
123893,2014,"0","Decreasing",c(149.3839, -21.09203)
123893,2015,"0","Decreasing",c(149.3839, -21.09203)
123893,2016,"12","Decreasing",c(149.3839, -21.09203)
124232,1997,"0","Decreasing",c(153.3375, -27.20517)
124232,1998,"4","Decreasing",c(153.3375, -27.20517)
124232,1999,"0","Decreasing",c(153.3375, -27.20517)
124232,2000,"0","Decreasing",c(153.3375, -27.20517)
124232,2001,"2","Decreasing",c(153.3375, -27.20517)
124232,2002,"0","Decreasing",c(153.3375, -27.20517)
124232,2003,"11","Decreasing",c(153.3375, -27.20517)
124232,2004,"42","Decreasing",c(153.3375, -27.20517)
124232,2005,"1","Decreasing",c(153.3375, -27.20517)
124232,2006,"0","Decreasing",c(153.3375, -27.20517)
124232,2007,"0","Decreasing",c(153.3375, -27.20517)
124232,2008,"0","Decreasing",c(153.3375, -27.20517)
124232,2009,"0","Decreasing",c(153.3375, -27.20517)
124232,2010,"0","Decreasing",c(153.3375, -27.20517)
124232,2011,"0","Decreasing",c(153.3375, -27.20517)
124232,2012,"1","Decreasing",c(153.3375, -27.20517)
124232,2013,"0","Decreasing",c(153.3375, -27.20517)
124232,2014,"3","Decreasing",c(153.3375, -27.20517)
124232,2015,"0","Decreasing",c(153.3375, -27.20517)
124232,2016,"0","Decreasing",c(153.3375, -27.20517)
124232,2017,"0","Decreasing",c(153.3375, -27.20517)
124232,2018,"0","Decreasing",c(153.3375, -27.20517)
124232,2019,"0","Decreasing",c(153.3375, -27.20517)
124232,2020,"0","Decreasing",c(153.3375, -27.20517)
124303,1992,"0","Increasing",c(153.3374921, -27.20516781)
124303,1993,"0","Increasing",c(153.3374921, -27.20516781)
124303,1994,"7","Increasing",c(153.3374921, -27.20516781)
124303,1995,"1","Increasing",c(153.3374921, -27.20516781)
124303,1996,"1","Increasing",c(153.3374921, -27.20516781)
124303,1997,"1","Increasing",c(153.3374921, -27.20516781)
124303,1998,"0","Increasing",c(153.3374921, -27.20516781)
124303,1999,"0","Increasing",c(153.3374921, -27.20516781)
124303,2000,"0","Increasing",c(153.3374921, -27.20516781)
124303,2001,"0","Increasing",c(153.3374921, -27.20516781)
124303,2002,"0","Increasing",c(153.3374921, -27.20516781)
124303,2003,"1","Increasing",c(153.3374921, -27.20516781)
124303,2004,"0","Increasing",c(153.3374921, -27.20516781)
124303,2005,"0","Increasing",c(153.3374921, -27.20516781)
124303,2006,"13","Increasing",c(153.3374921, -27.20516781)
124303,2007,"77","Increasing",c(153.3374921, -27.20516781)
124303,2008,"0","Increasing",c(153.3374921, -27.20516781)
124303,2009,"2","Increasing",c(153.3374921, -27.20516781)
124303,2010,"30","Increasing",c(153.3374921, -27.20516781)
124303,2011,"1","Increasing",c(153.3374921, -27.20516781)
124303,2012,"2","Increasing",c(153.3374921, -27.20516781)
124303,2013,"12","Increasing",c(153.3374921, -27.20516781)
