"population_id","year","mean_temperature","Trend"
4887,1993,11.1166669925054,"Decreasing"
4887,1994,11.6166670322418,"Decreasing"
4887,1995,11.1000001033147,"Decreasing"
4887,1996,11.1583336194356,"Decreasing"
4887,1997,11.3416668574015,"Decreasing"
4887,1998,11.5750002463659,"Decreasing"
4948,1955,6.33333339293798,"Increasing"
4948,1956,5.21666685740153,"Increasing"
4948,1957,7.24166678078473,"Increasing"
4948,1958,6.83333350718021,"Increasing"
4948,1959,7.25833332538605,"Increasing"
4948,1960,6.7583335340023,"Increasing"
4948,1961,7.44166666766008,"Increasing"
4948,1962,5.98333340883255,"Increasing"
4948,1963,5.88333330551783,"Increasing"
4948,1964,6.3083334962527,"Increasing"
4948,1965,5.72500002880891,"Increasing"
4948,1966,7.12499999006589,"Increasing"
4948,1967,7.61666685342789,"Increasing"
4948,1968,6.83333352208138,"Increasing"
4948,1969,5.7166666785876,"Increasing"
4948,1970,6.03333360950152,"Increasing"
4948,1971,7.0333335151275,"Increasing"
4948,1972,6.87500009934107,"Increasing"
4948,1973,6.9083335660398,"Increasing"
4948,1974,7.22500023121635,"Increasing"
4948,1975,7.95833356988927,"Increasing"
4948,1976,5.99166671435038,"Increasing"
4948,1977,6.99166675408681,"Increasing"
4948,1978,5.96666677792867,"Increasing"
4948,1979,6.34166679282983,"Increasing"
4948,1980,5.49166677022974,"Increasing"
4948,1981,6.8166669011116,"Increasing"
4948,1982,7.32500003278255,"Increasing"
4948,1983,7.97500003501773,"Increasing"
4948,1984,6.84166686733564,"Increasing"
4948,1985,5.66666676911215,"Increasing"
4948,1986,6.50000009934107,"Increasing"
4948,1987,5.58333345254262,"Increasing"
4948,1988,7.07500007251898,"Increasing"
4948,1989,8.10833352804184,"Increasing"
4948,1990,8.02500034372012,"Increasing"
4948,1991,7.07500012715658,"Increasing"
4948,1992,7.63333360354106,"Increasing"
4948,1993,6.82500010294219,"Increasing"
4948,1994,7.85833331694206,"Increasing"
4965,1955,6.33333339293798,"Increasing"
4965,1956,5.21666685740153,"Increasing"
4965,1957,7.24166678078473,"Increasing"
4965,1958,6.83333350718021,"Increasing"
4965,1959,7.25833332538605,"Increasing"
4965,1960,6.7583335340023,"Increasing"
4965,1961,7.44166666766008,"Increasing"
4965,1962,5.98333340883255,"Increasing"
4965,1963,5.88333330551783,"Increasing"
4965,1964,6.3083334962527,"Increasing"
4965,1965,5.72500002880891,"Increasing"
4965,1966,7.12499999006589,"Increasing"
4965,1967,7.61666685342789,"Increasing"
4965,1968,6.83333352208138,"Increasing"
4965,1969,5.7166666785876,"Increasing"
4965,1970,6.03333360950152,"Increasing"
4965,1971,7.0333335151275,"Increasing"
4965,1972,6.87500009934107,"Increasing"
4965,1973,6.9083335660398,"Increasing"
4965,1974,7.22500023121635,"Increasing"
4965,1975,7.95833356988927,"Increasing"
4965,1976,5.99166671435038,"Increasing"
4965,1977,6.99166675408681,"Increasing"
4965,1978,5.96666677792867,"Increasing"
4965,1979,6.34166679282983,"Increasing"
4965,1980,5.49166677022974,"Increasing"
4965,1981,6.8166669011116,"Increasing"
4965,1982,7.32500003278255,"Increasing"
4965,1983,7.97500003501773,"Increasing"
4965,1984,6.84166686733564,"Increasing"
4965,1985,5.66666676911215,"Increasing"
4965,1986,6.50000009934107,"Increasing"
4965,1987,5.58333345254262,"Increasing"
4965,1988,7.07500007251898,"Increasing"
4965,1989,8.10833352804184,"Increasing"
4965,1990,8.02500034372012,"Increasing"
4965,1991,7.07500012715658,"Increasing"
4965,1992,7.63333360354106,"Increasing"
4965,1993,6.82500010294219,"Increasing"
4965,1994,7.85833331694206,"Increasing"
4966,1955,6.33333339293798,"Increasing"
4966,1956,5.21666685740153,"Increasing"
4966,1957,7.24166678078473,"Increasing"
4966,1958,6.83333350718021,"Increasing"
4966,1959,7.25833332538605,"Increasing"
4966,1960,6.7583335340023,"Increasing"
4966,1961,7.44166666766008,"Increasing"
4966,1962,5.98333340883255,"Increasing"
4966,1963,5.88333330551783,"Increasing"
4966,1964,6.3083334962527,"Increasing"
4966,1965,5.72500002880891,"Increasing"
4966,1966,7.12499999006589,"Increasing"
4966,1967,7.61666685342789,"Increasing"
4966,1968,6.83333352208138,"Increasing"
4966,1969,5.7166666785876,"Increasing"
4966,1970,6.03333360950152,"Increasing"
4966,1971,7.0333335151275,"Increasing"
4966,1972,6.87500009934107,"Increasing"
4966,1973,6.9083335660398,"Increasing"
4966,1974,7.22500023121635,"Increasing"
4966,1975,7.95833356988927,"Increasing"
4966,1976,5.99166671435038,"Increasing"
4966,1977,6.99166675408681,"Increasing"
4966,1978,5.96666677792867,"Increasing"
4966,1979,6.34166679282983,"Increasing"
4966,1980,5.49166677022974,"Increasing"
4966,1981,6.8166669011116,"Increasing"
4966,1982,7.32500003278255,"Increasing"
4966,1983,7.97500003501773,"Increasing"
4966,1984,6.84166686733564,"Increasing"
4966,1985,5.66666676911215,"Increasing"
4966,1986,6.50000009934107,"Increasing"
4966,1987,5.58333345254262,"Increasing"
4966,1988,7.07500007251898,"Increasing"
4966,1989,8.10833352804184,"Increasing"
4966,1990,8.02500034372012,"Increasing"
4966,1991,7.07500012715658,"Increasing"
4966,1992,7.63333360354106,"Increasing"
4966,1993,6.82500010294219,"Increasing"
4966,1994,7.85833331694206,"Increasing"
5969,1951,8.00833350419998,"Increasing"
5969,1952,7.95000007748604,"Increasing"
5969,1953,8.97500012318293,"Increasing"
5969,1954,8.06666670242945,"Increasing"
5969,1955,8.24166679382324,"Increasing"
5969,1956,8.02500021954378,"Increasing"
5969,1957,8.83333351214727,"Increasing"
5969,1958,8.28333340088526,"Increasing"
5969,1959,9.30000008145968,"Increasing"
5969,1960,8.67500019073486,"Increasing"
5969,1961,8.6333335340023,"Increasing"
5969,1962,7.6916667620341,"Increasing"
5969,1963,7.59166670838992,"Increasing"
5969,1964,8.41666680574417,"Increasing"
5969,1965,7.81666684150696,"Increasing"
5969,1966,8.20000014702479,"Increasing"
5969,1967,8.50000015894572,"Increasing"
5969,1968,8.22500016291936,"Increasing"
5969,1969,8.11666679382324,"Increasing"
5969,1970,8.33333341280619,"Increasing"
5969,1971,8.87500015894572,"Increasing"
5969,1972,8.20000016689301,"Increasing"
5969,1973,8.42500013113022,"Increasing"
5969,1974,8.44166684150696,"Increasing"
5969,1975,8.8416668176651,"Increasing"
5969,1976,8.76666685938835,"Increasing"
5969,1977,8.30000019073486,"Increasing"
5969,1978,8.30000004172325,"Increasing"
5969,1979,7.63333342472712,"Increasing"
5969,1980,8.33333346247673,"Increasing"
5969,1981,8.15833346048991,"Increasing"
5969,1982,8.59166679779688,"Increasing"
5969,1983,8.77500020464261,"Increasing"
5969,1984,8.65000025431315,"Increasing"
5969,1985,7.83333349724611,"Increasing"
5969,1986,7.65833347539107,"Increasing"
5969,1987,8.08333351214727,"Increasing"
5969,1988,8.77500013510386,"Increasing"
5969,1989,9.17500015099843,"Increasing"
5969,1990,9.34166687726974,"Increasing"
5969,1991,8.61666683355967,"Increasing"
5987,1930,10.2500002086163,"Decreasing"
5987,1931,9.00833345577121,"Decreasing"
5987,1932,9.65000025431315,"Decreasing"
5987,1933,9.13333345452944,"Decreasing"
5987,1934,10.5916669418414,"Decreasing"
5987,1935,9.70833345750968,"Decreasing"
5987,1936,9.86666685342789,"Decreasing"
5987,1937,10.2000001948327,"Decreasing"
5987,1938,9.76666679481665,"Decreasing"
5987,1939,9.58333339293798,"Decreasing"
5987,1940,8.72500013311704,"Decreasing"
5987,1941,8.95833358665307,"Decreasing"
5987,1942,9.46666675806046,"Decreasing"
5987,1943,10.7333334783713,"Decreasing"
5987,1944,9.57500020166238,"Decreasing"
5987,1945,10.5250001649062,"Decreasing"
5987,1946,10.1583335498969,"Decreasing"
5987,1947,10.8416669815779,"Decreasing"
5987,1948,10.4583335220814,"Decreasing"
5987,1949,10.7416669030984,"Decreasing"
5987,1950,10.5750003786137,"Decreasing"
5987,1951,10.158333559831,"Decreasing"
5987,1952,9.91666692246993,"Decreasing"
5987,1953,10.0583334714174,"Decreasing"
5987,1954,9.33333342770735,"Decreasing"
5987,1955,9.38333345452944,"Decreasing"
5987,1956,8.79166678587596,"Decreasing"
5987,1957,10.016666735212,"Decreasing"
5987,1958,9.85833372175694,"Decreasing"
5987,1959,10.533333564798,"Decreasing"
5987,1960,10.0250002145767,"Decreasing"
5987,1961,10.7000001718601,"Decreasing"
5987,1962,8.95833341280619,"Decreasing"
5987,1963,8.75000019868215,"Decreasing"
5987,1964,9.94166689614455,"Decreasing"
5987,1965,9.15000012516975,"Decreasing"
5987,1966,10.2500001192093,"Decreasing"
5987,1967,10.108333485201,"Decreasing"
5987,1968,9.61666672552625,"Decreasing"
5987,1969,9.35000016912818,"Decreasing"
5987,1970,9.36666675843298,"Decreasing"
5987,1971,9.68333352108796,"Decreasing"
5987,1972,9.30833330874642,"Decreasing"
5987,1973,9.51666676687698,"Decreasing"
5987,1974,10.3916667699814,"Decreasing"
5987,1975,10.1083337068558,"Decreasing"
5987,1976,10.0500001658996,"Decreasing"
5987,1977,10.2750002046426,"Decreasing"
5987,1978,9.25833350916704,"Decreasing"
5987,1979,9.93333358069261,"Decreasing"
5987,1980,9.1666666418314,"Decreasing"
5987,1981,9.925000111262,"Decreasing"
5987,1982,10.458333523944,"Decreasing"
5987,1983,10.5416668535521,"Decreasing"
5987,1984,9.55000013113022,"Decreasing"
5987,1985,9.29166671819985,"Decreasing"
5987,1986,9.71666675806046,"Decreasing"
5988,1930,11.1916668911775,"Increasing"
5988,1931,12.5083336234093,"Increasing"
5988,1932,11.0166668413828,"Increasing"
5988,1933,11.9166668653488,"Increasing"
5988,1934,11.4000000692904,"Increasing"
5988,1935,10.6333335638046,"Increasing"
5988,1936,10.8833334594965,"Increasing"
5988,1937,10.3333335320155,"Increasing"
5988,1938,11.9916668385267,"Increasing"
5988,1939,11.6416668593884,"Increasing"
5988,1940,10.1833334366481,"Increasing"
5988,1941,11.7916670938333,"Increasing"
5988,1942,10.8166668216387,"Increasing"
5988,1943,10.4333335310221,"Increasing"
5988,1944,11.1083334734042,"Increasing"
5988,1945,10.2583335638046,"Increasing"
5988,1946,11.8916668811192,"Increasing"
5988,1947,10.3666666708887,"Increasing"
5988,1948,10.8249999961505,"Increasing"
5988,1949,11.591666938737,"Increasing"
5988,1950,9.88333333532015,"Increasing"
5988,1951,10.0166668792566,"Increasing"
5988,1952,11.3000000516574,"Increasing"
5988,1953,11.9083335734904,"Increasing"
5988,1954,11.8250000625849,"Increasing"
5988,1955,11.2416668732961,"Increasing"
5988,1956,11.3083335906267,"Increasing"
5988,1957,10.8750000794729,"Increasing"
5988,1958,9.87500006953875,"Increasing"
5988,1959,11.1500000456969,"Increasing"
5988,1960,10.1583335300287,"Increasing"
5988,1961,10.5833335618178,"Increasing"
5988,1962,10.3666667441527,"Increasing"
5988,1963,10.0166667699814,"Increasing"
5988,1964,11.2750003933907,"Increasing"
5988,1965,10.9500000352661,"Increasing"
5988,1966,10.2583334048589,"Increasing"
5988,1967,10.3083335409562,"Increasing"
5988,1968,10.5250002145767,"Increasing"
5988,1969,10.1416667898496,"Increasing"
5988,1970,10.6000000716498,"Increasing"
5988,1971,11.0083334843318,"Increasing"
5988,1972,10.1333334247271,"Increasing"
5988,1973,11.6750002304713,"Increasing"
5988,1974,10.7583333949248,"Increasing"
5988,1975,11.108333453536,"Increasing"
5988,1976,10.1666669448217,"Increasing"
6043,1940,0.358333379030228,"Decreasing"
6043,1941,0.225000028808912,"Decreasing"
6043,1942,0.133333226044973,"Decreasing"
6043,1943,3.15000004072984,"Decreasing"
6043,1944,2.40833334624767,"Decreasing"
6043,1945,2.26666674017906,"Decreasing"
6043,1946,2.23333325982094,"Decreasing"
6043,1947,1.30833337704341,"Decreasing"
6043,1948,2.45000007748604,"Decreasing"
6043,1949,3.29166664679845,"Decreasing"
6043,1950,2.04166676600774,"Decreasing"
6043,1951,1.6416666234533,"Decreasing"
6043,1952,0.866666679581006,"Decreasing"
6043,1953,3.19166659812133,"Decreasing"
6043,1954,1.80833341491719,"Decreasing"
6043,1955,0.983333398898443,"Decreasing"
6043,1956,0.700000107288361,"Decreasing"
6043,1957,1.8666667342186,"Decreasing"
6043,1958,1.03333349960546,"Decreasing"
6043,1959,3.06666666269302,"Decreasing"
6043,1960,1.68333335903784,"Decreasing"
6043,1961,2.90000002086163,"Decreasing"
6043,1962,1.10833342870076,"Decreasing"
6043,1963,1.69999999801318,"Decreasing"
6043,1964,2.24166669448217,"Decreasing"
6043,1965,1.19166683157285,"Decreasing"
6043,1966,0.48333332935969,"Decreasing"
6043,1967,2.07500001291434,"Decreasing"
6043,1968,1.15833337108294,"Decreasing"
6043,1969,1.29999995231628,"Decreasing"
6043,1970,1.08333326379458,"Decreasing"
6043,1971,2.02499994449317,"Decreasing"
6043,1972,2.58333332836628,"Decreasing"
6043,1973,2.37500005401671,"Decreasing"
6043,1974,2.90833336114883,"Decreasing"
6043,1975,3.19999998311202,"Decreasing"
6043,1976,1.30833324293296,"Decreasing"
6043,1977,1.37499998013179,"Decreasing"
6058,1930,10.0583334366481,"Increasing"
6058,1931,10.0500000317891,"Increasing"
6058,1932,10.3833336432775,"Increasing"
6058,1933,10.7500000397364,"Increasing"
6058,1934,10.716666897138,"Increasing"
6058,1935,10.316666841507,"Increasing"
6058,1936,10.2750002145767,"Increasing"
6058,1937,10.1500001351039,"Increasing"
6058,1938,10.7000002463659,"Increasing"
6058,1939,10.4750001430511,"Increasing"
6058,1940,10.2666667103767,"Increasing"
6058,1941,9.95833343267441,"Increasing"
6058,1942,10.1333334644636,"Increasing"
6058,1943,10.7750001748403,"Increasing"
6058,1944,10.516666730245,"Increasing"
6058,1945,11.116666773955,"Increasing"
6058,1946,10.2500002384186,"Increasing"
6058,1947,10.1333334843318,"Increasing"
6058,1948,10.7166667381922,"Increasing"
6058,1949,11.2666667699814,"Increasing"
6058,1950,10.1333334644636,"Increasing"
6058,1951,9.90000013510386,"Increasing"
6058,1952,9.925000111262,"Increasing"
6058,1953,10.7333333492279,"Increasing"
6058,1954,10.0250001748403,"Increasing"
6058,1955,10.1833335955938,"Increasing"
6058,1956,9.81666680177053,"Increasing"
6058,1957,10.6916668017705,"Increasing"
6058,1958,10.2166667381922,"Increasing"
6058,1959,11.1083334088326,"Increasing"
6058,1960,10.3416667779287,"Increasing"
6058,1961,10.491666952769,"Increasing"
6058,1962,9.47500018278758,"Increasing"
6058,1963,9.35833350817362,"Increasing"
6058,1964,10.2500001589457,"Increasing"
6058,1965,9.55000019073486,"Increasing"
6058,1966,10.1083334287008,"Increasing"
6058,1967,10.1833333969116,"Increasing"
6058,1968,10.0666669011116,"Increasing"
6058,1969,9.91666690508525,"Increasing"
6058,1970,10.1500000953674,"Increasing"
6058,1971,10.7166668574015,"Increasing"
6058,1972,9.95833349227905,"Increasing"
6058,1973,10.4333333571752,"Increasing"
6058,1974,10.1083335479101,"Increasing"
6058,1975,10.7416669130325,"Increasing"
6058,1976,10.5500001509984,"Increasing"
6058,1977,10.1750001509984,"Increasing"
6058,1978,10.2000000476837,"Increasing"
6058,1979,9.50000017881393,"Increasing"
6216,1958,14.525000055631,"Increasing"
6216,1959,14.2833337783813,"Increasing"
6216,1960,13.9833336273829,"Increasing"
6216,1961,14.0500003496806,"Increasing"
6216,1962,14.6500002940496,"Increasing"
6216,1963,14.7500000794729,"Increasing"
6216,1964,13.566667119662,"Increasing"
6216,1965,14.1000001827876,"Increasing"
6216,1966,14.1666668454806,"Increasing"
6216,1967,14.3250001867612,"Increasing"
6216,1968,13.9166668653488,"Increasing"
6216,1969,14.4666669766108,"Increasing"
6216,1970,14.0916667381922,"Increasing"
6216,1971,14.050000111262,"Increasing"
6216,1972,14.3583335081736,"Increasing"
6216,1973,13.6833336353302,"Increasing"
6216,1974,14.0750000278155,"Increasing"
6216,1975,13.5666668017705,"Increasing"
6216,1976,13.7666669686635,"Increasing"
6216,1977,14.6000002622604,"Increasing"
6216,1978,14.4416668216387,"Increasing"
6216,1979,13.8750002384186,"Increasing"
6216,1980,14.6416669289271,"Increasing"
6216,1981,14.9250003496806,"Increasing"
6216,1982,14.1916667620341,"Increasing"
6216,1983,13.975000222524,"Increasing"
6216,1984,14.1833335955938,"Increasing"
6216,1985,14.2583336035411,"Increasing"
6216,1986,14.8583333492279,"Increasing"
6216,1987,14.0916670560837,"Increasing"
6218,1958,14.525000055631,"Increasing"
6218,1959,14.2833337783813,"Increasing"
6218,1960,13.9833336273829,"Increasing"
6218,1961,14.0500003496806,"Increasing"
6218,1962,14.6500002940496,"Increasing"
6218,1963,14.7500000794729,"Increasing"
6218,1964,13.566667119662,"Increasing"
6218,1965,14.1000001827876,"Increasing"
6218,1966,14.1666668454806,"Increasing"
6218,1967,14.3250001867612,"Increasing"
6218,1968,13.9166668653488,"Increasing"
6218,1969,14.4666669766108,"Increasing"
6218,1970,14.0916667381922,"Increasing"
6218,1971,14.050000111262,"Increasing"
6218,1972,14.3583335081736,"Increasing"
6218,1973,13.6833336353302,"Increasing"
6218,1974,14.0750000278155,"Increasing"
6218,1975,13.5666668017705,"Increasing"
6218,1976,13.7666669686635,"Increasing"
6218,1977,14.6000002622604,"Increasing"
6218,1978,14.4416668216387,"Increasing"
6218,1979,13.8750002384186,"Increasing"
6218,1980,14.6416669289271,"Increasing"
6218,1981,14.9250003496806,"Increasing"
6218,1982,14.1916667620341,"Increasing"
6218,1983,13.975000222524,"Increasing"
6218,1984,14.1833335955938,"Increasing"
6218,1985,14.2583336035411,"Increasing"
6218,1986,14.8583333492279,"Increasing"
6218,1987,14.0916670560837,"Increasing"
6290,1946,4.30000010381142,"Fluctuating"
6290,1947,3.95833336313566,"Fluctuating"
6290,1948,4.97499999403954,"Fluctuating"
6290,1949,5.45000014205774,"Fluctuating"
6290,1950,4.23333345353603,"Fluctuating"
6290,1951,4.45000012715658,"Fluctuating"
6290,1952,4.37500016887983,"Fluctuating"
6290,1953,4.21666677792867,"Fluctuating"
6290,1954,4.31666674216588,"Fluctuating"
6290,1955,4.11666674415271,"Fluctuating"
6290,1956,2.85000004371007,"Fluctuating"
6290,1957,5.61666679382324,"Fluctuating"
6290,1958,4.27500011523565,"Fluctuating"
6290,1959,4.71666683753331,"Fluctuating"
6290,1960,4.90000006308158,"Fluctuating"
6290,1961,5.54999998211861,"Fluctuating"
6290,1962,4.90000017484029,"Fluctuating"
6290,1963,3.62499998758237,"Fluctuating"
6290,1964,4.59166663885117,"Fluctuating"
6290,1965,3.72500006357829,"Fluctuating"
6290,1966,5.12500019868215,"Fluctuating"
6290,1967,5.03333321462075,"Fluctuating"
6290,1968,3.91666668653488,"Fluctuating"
6290,1969,2.88333343962828,"Fluctuating"
6290,1970,4.58333346247673,"Fluctuating"
6290,1971,4.81666666269302,"Fluctuating"
6290,1972,5.46666689217091,"Fluctuating"
6290,1973,4.87500001986821,"Fluctuating"
6290,1974,5.82500012218952,"Fluctuating"
6290,1975,6.43333331247171,"Fluctuating"
6290,1976,3.04166674986482,"Fluctuating"
6290,1977,4.8250001569589,"Fluctuating"
6290,1978,3.72500003874302,"Fluctuating"
6290,1979,4.75833357373873,"Fluctuating"
6375,1960,NA,"Increasing"
6375,1961,NA,"Increasing"
6375,1962,NA,"Increasing"
6375,1963,NA,"Increasing"
6375,1964,NA,"Increasing"
6375,1965,NA,"Increasing"
6375,1966,NA,"Increasing"
6375,1967,NA,"Increasing"
6375,1968,NA,"Increasing"
6375,1969,NA,"Increasing"
6375,1970,NA,"Increasing"
6375,1971,NA,"Increasing"
6375,1972,NA,"Increasing"
6375,1973,NA,"Increasing"
6375,1974,NA,"Increasing"
6375,1975,NA,"Increasing"
6375,1976,NA,"Increasing"
6375,1977,NA,"Increasing"
6375,1978,NA,"Increasing"
6375,1979,NA,"Increasing"
6375,1980,NA,"Increasing"
6375,1981,NA,"Increasing"
6375,1982,NA,"Increasing"
6375,1983,NA,"Increasing"
6375,1984,NA,"Increasing"
6375,1985,NA,"Increasing"
6375,1986,NA,"Increasing"
6375,1987,NA,"Increasing"
6375,1988,NA,"Increasing"
6375,1989,NA,"Increasing"
6375,1990,NA,"Increasing"
6375,1991,NA,"Increasing"
6375,1992,NA,"Increasing"
6375,1993,NA,"Increasing"
6375,1994,NA,"Increasing"
6375,1995,NA,"Increasing"
6375,1996,NA,"Increasing"
6375,1997,NA,"Increasing"
6375,1998,NA,"Increasing"
6375,1999,NA,"Increasing"
6375,2000,NA,"Increasing"
6375,2001,NA,"Increasing"
6375,2002,NA,"Increasing"
6375,2003,NA,"Increasing"
6450,1954,4.08333332836628,"Fluctuating"
6450,1955,3.86666678575178,"Fluctuating"
6450,1956,2.86666672428449,"Fluctuating"
6450,1957,4.31666677383085,"Fluctuating"
6450,1958,3.62500002980232,"Fluctuating"
6450,1959,5.37500014156103,"Fluctuating"
6450,1960,4.27500020464261,"Fluctuating"
6450,1961,5.28333354989688,"Fluctuating"
6450,1962,3.45833345750968,"Fluctuating"
6450,1963,3.51666678239902,"Fluctuating"
6450,1964,4.19999997193615,"Fluctuating"
6450,1965,3.44166664282481,"Fluctuating"
6450,1966,3.25000014714897,"Fluctuating"
6450,1967,4.74166675408681,"Fluctuating"
6450,1968,4.14999996374051,"Fluctuating"
6450,1969,3.80833334724108,"Fluctuating"
6450,1970,3.09166670838992,"Fluctuating"
6450,1971,4.47500013311704,"Fluctuating"
6450,1972,4.84166686236858,"Fluctuating"
6450,1973,4.85833335916201,"Fluctuating"
6450,1974,5.233333311975,"Fluctuating"
6450,1975,5.88333346446355,"Fluctuating"
6450,1976,3.79166669833163,"Fluctuating"
6450,1977,4.04166677594185,"Fluctuating"
6450,1978,3.60000012318293,"Fluctuating"
6450,1979,3.29166671137015,"Fluctuating"
6450,1980,3.55833339691162,"Fluctuating"
6450,1981,3.7250000089407,"Fluctuating"
6450,1982,4.55833341864248,"Fluctuating"
6450,1983,5.03333358466625,"Fluctuating"
6450,1984,4.87500010927518,"Fluctuating"
6450,1985,2.48333331942558,"Fluctuating"
6450,1986,3.70833341280619,"Fluctuating"
6450,1987,2.65833342075348,"Fluctuating"
6450,1988,4.70000016689301,"Fluctuating"
6450,1989,5.99166683666408,"Fluctuating"
6450,1990,6.05000008145968,"Fluctuating"
6450,1991,5.04166669150194,"Fluctuating"
6450,1992,5.6416668134431,"Fluctuating"
6459,1963,20.6000003814697,"Decreasing"
6459,1964,20.3083337148031,"Decreasing"
6459,1965,21.4416669209798,"Decreasing"
6459,1966,20.3000003496806,"Decreasing"
6459,1967,21.0750002066294,"Decreasing"
6459,1968,20.6583336989085,"Decreasing"
6459,1969,20.9083334604899,"Decreasing"
6459,1970,20.1333336830139,"Decreasing"
6459,1971,20.3666668732961,"Decreasing"
6459,1972,21.1416671276093,"Decreasing"
6459,1973,21.4750003814697,"Decreasing"
6459,1974,20.0833334922791,"Decreasing"
6459,1975,20.8500004609426,"Decreasing"
6459,1976,19.7166669368744,"Decreasing"
6459,1977,20.9500002066294,"Decreasing"
6459,1978,20.1083339055379,"Decreasing"
6459,1979,21.5583337148031,"Decreasing"
6459,1980,21.7333335081736,"Decreasing"
6459,1981,21.2416670322418,"Decreasing"
6459,1982,21.3833339214325,"Decreasing"
6459,1983,21.0333334604899,"Decreasing"
6459,1984,20.0666670799255,"Decreasing"
6459,1985,20.6750003496806,"Decreasing"
6459,1986,20.8333337306976,"Decreasing"
6459,1987,20.9000002543132,"Decreasing"
6459,1988,21.4000004132589,"Decreasing"
6459,1989,20.6666669845581,"Decreasing"
6459,1990,21.2250001430511,"Decreasing"
6459,1991,21.5083334445953,"Decreasing"
6459,1992,20.4166669050852,"Decreasing"
6459,1993,21.3500004609426,"Decreasing"
6459,1994,21.0666670004527,"Decreasing"
6459,1995,20.8750003973643,"Decreasing"
6459,1996,20.9583336512248,"Decreasing"
6459,1997,21.6083338260651,"Decreasing"
6459,1998,21.3583334287008,"Decreasing"
6459,1999,21.2500003178914,"Decreasing"
6459,2000,21.0083339214325,"Decreasing"
6459,2001,21.341667175293,"Decreasing"
6459,2002,22.0083335240682,"Decreasing"
6459,2003,21.7833337783813,"Decreasing"
6459,2004,21.6416671276093,"Decreasing"
6459,2005,22.1083335876465,"Decreasing"
6459,2006,22.0250002543132,"Decreasing"
6596,1974,17.8666667938232,"Fluctuating"
6596,1975,17.6416669686635,"Fluctuating"
6596,1976,17.6500002543132,"Fluctuating"
6596,1977,17.7666672070821,"Fluctuating"
6596,1978,18.0583337942759,"Fluctuating"
6596,1979,17.850000222524,"Fluctuating"
6596,1980,18.1083334287008,"Fluctuating"
6596,1981,18.5750005245209,"Fluctuating"
6596,1982,18.1083335876465,"Fluctuating"
6596,1983,18.4750001430511,"Fluctuating"
6596,1984,17.7500003178914,"Fluctuating"
6596,1985,18.6166668732961,"Fluctuating"
6596,1986,17.8916671276093,"Fluctuating"
6596,1987,18.6666667461395,"Fluctuating"
6596,1988,18.3500004609426,"Fluctuating"
6596,1989,19.1083335876465,"Fluctuating"
6596,1990,18.8250001271566,"Fluctuating"
6596,1991,18.2583335240682,"Fluctuating"
6596,1992,18.3166669209798,"Fluctuating"
6596,1993,17.7000002066294,"Fluctuating"
6596,1994,18.6083337465922,"Fluctuating"
6596,1995,19.2250003814697,"Fluctuating"
6596,1996,18.3833337624868,"Fluctuating"
6596,1997,19.1083337465922,"Fluctuating"
6596,1998,18.6916670799255,"Fluctuating"
6596,1999,18.4000004927317,"Fluctuating"
6596,2000,18.6750003496806,"Fluctuating"
6596,2001,18.8333338101705,"Fluctuating"
6596,2002,18.5083337624868,"Fluctuating"
6596,2003,19.0250004927317,"Fluctuating"
6596,2004,18.6916670004527,"Fluctuating"
6596,2005,18.6416669686635,"Fluctuating"
6596,2006,19.1666671435038,"Fluctuating"
6598,1974,17.8666667938232,"Increasing"
6598,1975,17.6416669686635,"Increasing"
6598,1976,17.6500002543132,"Increasing"
6598,1977,17.7666672070821,"Increasing"
6598,1978,18.0583337942759,"Increasing"
6598,1979,17.850000222524,"Increasing"
6598,1980,18.1083334287008,"Increasing"
6598,1981,18.5750005245209,"Increasing"
6598,1982,18.1083335876465,"Increasing"
6598,1983,18.4750001430511,"Increasing"
6598,1984,17.7500003178914,"Increasing"
6598,1985,18.6166668732961,"Increasing"
6598,1986,17.8916671276093,"Increasing"
6598,1987,18.6666667461395,"Increasing"
6598,1988,18.3500004609426,"Increasing"
6598,1989,19.1083335876465,"Increasing"
6598,1990,18.8250001271566,"Increasing"
6598,1991,18.2583335240682,"Increasing"
6598,1992,18.3166669209798,"Increasing"
6598,1993,17.7000002066294,"Increasing"
6598,1994,18.6083337465922,"Increasing"
6598,1995,19.2250003814697,"Increasing"
6598,1996,18.3833337624868,"Increasing"
6598,1997,19.1083337465922,"Increasing"
6598,1998,18.6916670799255,"Increasing"
6598,1999,18.4000004927317,"Increasing"
6598,2000,18.6750003496806,"Increasing"
6598,2001,18.8333338101705,"Increasing"
6598,2002,18.5083337624868,"Increasing"
6598,2003,19.0250004927317,"Increasing"
6598,2004,18.6916670004527,"Increasing"
6598,2005,18.6416669686635,"Increasing"
6598,2006,19.1666671435038,"Increasing"
6603,1974,17.8666667938232,"Increasing"
6603,1975,17.6416669686635,"Increasing"
6603,1976,17.6500002543132,"Increasing"
6603,1977,17.7666672070821,"Increasing"
6603,1978,18.0583337942759,"Increasing"
6603,1979,17.850000222524,"Increasing"
6603,1980,18.1083334287008,"Increasing"
6603,1981,18.5750005245209,"Increasing"
6603,1982,18.1083335876465,"Increasing"
6603,1983,18.4750001430511,"Increasing"
6603,1984,17.7500003178914,"Increasing"
6603,1985,18.6166668732961,"Increasing"
6603,1986,17.8916671276093,"Increasing"
6603,1987,18.6666667461395,"Increasing"
